r0_max,r0_min,r0_aprox
3.1896520453877786,3.189602915745537,3.189627480566658
2.9031878786916714,2.9031290815196895,2.9031584801056805
2.685032474522306,2.6849623343897124,2.684997404456009
2.2548198292579795,2.2547474438719766,2.2547836365649783
2.099583647770837,2.099502428197555,2.099543037984196
1.9681485544167274,1.9680583740818842,1.9681034642493058
1.8617009445142059,1.8616013510482972,1.8616511477812514
1.7820708683362303,1.7819608311167188,1.7820158497264744
1.696760585528354,1.696641046137629,1.6967008158329915
1.620457301219631,1.620328385333492,1.6203928432765615
1.5574869886152498,1.557348301370456,1.557417644992853
1.5051915266590616,1.5050426410183135,1.5051170838386876
1.4668024956620938,1.4666423146094252,1.4667224051357595
1.441955964923899,1.4417829503672357,1.4418694576455673
1.4562651730715284,1.456073503644912,1.4561693383582202
1.5013320218420219,1.5011150606829067,1.5012235412624642
1.5586949012463798,1.5584470135976671,1.5585709574220235
1.6139637882426476,1.6136805602435922,1.6138221742431198
1.663509684590296,1.6631866709923915,1.6633481777913437
1.7074746546793937,1.7071067512269869,1.7072907029531903
1.7305886761106228,1.7301741992563016,1.7303814376834623
1.7148680028896992,1.7144119148321324,1.7146399588609158
1.6785493095897897,1.6780548502252342,1.678302079907512
1.6368859573080337,1.6363536320044525,1.636619794656243
1.5922386950776677,1.5916691682068067,1.5919539316422373
1.5474895465290182,1.5468831254890474,1.5471863360090328
1.4841366856922014,1.4835029054838165,1.4838197955880088
1.4168299300998044,1.4161743952557528,1.4165021626777787
1.3590898746491062,1.3584121399115705,1.3587510072803384
1.306759938929886,1.3060610593040043,1.3064104991169452
1.244585932592579,1.2438759426916233,1.2442309376421012
1.1840131129925457,1.1832964753602386,1.1836547941763922
1.1255772148657643,1.1248580519820475,1.125217633423906
1.0993167725392776,1.098577739495036,1.0989472560171567
1.1035117479948822,1.1027324311659943,1.1031220895804381
1.1387132497687353,1.1378684010296707,1.138290825399203
1.1971840499075885,1.196249599863025,1.1967168248853066
1.2914324034712452,1.2903683350617476,1.2909003692664964
1.3863228763077158,1.3851123612613727,1.3857176187845441
1.4650174036238326,1.4636566670834963,1.4643370353536644
1.5079056588158042,1.5064121704488342,1.5071589146323192
1.5197308546767316,1.5181239184674198,1.5189273865720758
1.4873811550963865,1.4857038909356386,1.4865425230160125
1.4263800918621858,1.4246694301350211,1.4255247609986035
1.3357032168520913,1.334007324817179,1.3348552708346353
1.2395203305924765,1.2378628583139621,1.2386915944532193
1.149164029808507,1.1475539380700732,1.14835898393929
1.0625800226436668,1.0610279234106135,1.06180397302714
0.9633185979654008,0.9618597328454521,0.9625891654054264
0.9009115017515291,0.899502516134509,0.9002070089430191
0.8834061891255494,0.8819823734897339,0.8826942813076416
0.9191581824883177,0.9176315816273486,0.9183948820578332
0.9977807587432648,0.9960703991425136,0.9969255789428892
1.1110204535894745,1.109049047403628,1.1100347504965513
1.2685919960665202,1.266250378340354,1.267421187203437
1.486403500403913,1.4835264620687099,1.4849649812363115
1.6517674275369372,1.648389267223696,1.6500783473803167
1.7483553937833967,1.7445533867929113,1.746454390288154
1.7847451734613509,1.780599449743112,1.7826723116022314
1.7783197310995287,1.7738945420532126,1.7761071365763708
1.7397810705093013,1.7351379167794847,1.737459493644393
1.6696361508232438,1.6648617040258307,1.6672489274245372
1.5594161794240242,1.5546559071157142,1.557036043269869
1.463854267928643,1.4591024426708286,1.461478355299736
1.386517743448091,1.381748674887277,1.384133209167684
1.3321736318792732,1.3273321069597341,1.3297528694195035
1.2990234630136341,1.2940453835468144,1.2965344232802243
1.2903155355846687,1.2851068863212154,1.287711210952942
1.3128293119081997,1.3072445038501235,1.3100369078791616
1.3686135850641765,1.362465160572611,1.3655393728183938
1.4286680203846371,1.4218723002890723,1.4252701603368547
1.4913017585920232,1.48376740629124,1.4875345824416315
1.5420674048999812,1.5337679503881865,1.5379176776440837
1.5797363402460483,1.5706548417545192,1.5751955910002837
1.6012329022437521,1.5913799084812656,1.596306405362509
1.5970967152470896,1.5865680700882239,1.5918323926676567
1.5796292877106493,1.5684719124061255,1.5740506000583874
1.5555485230833628,1.5437818173531137,1.5496651702182382
1.5180580683853884,1.5057775608703887,1.5119178146278887
1.4737636788898065,1.4610396251959181,1.4674016520428623
1.4233845272680659,1.4103033908458094,1.4168439590569375
1.387876970540474,1.3743290676358244,1.3811030190881493
1.3814695609044685,1.3671575864122778,1.3743135736583731
1.3901249364559878,1.3748419165076555,1.3824834264818215
1.4149274659773683,1.398407089374691,1.4066672776760296
1.4666429083023873,1.448415827624543,1.457529367963465
1.5467051921530914,1.526163146603623,1.5364341693783572
1.651485244692707,1.6279077479663164,1.6396964963295118
1.724058280124437,1.6974676009236558,1.7107629405240465
1.754840994822869,1.7255061050052314,1.7401735499140503
1.7561183474678619,1.7242454358349986,1.7401818916514302
1.7327944512256606,1.69864320917578,1.7157188302007202
1.6817990072872289,1.6458700419504888,1.6638345246188588
1.5994612013806293,1.5625739588513698,1.5810175801159996
1.4958237747829166,1.4588004423391774,1.477312108561047
1.3976075235024743,1.360704544691571,1.3791560340970226
1.3066649264647259,1.2700747541111206,1.2883698402879231
1.224610302618854,1.1884429923301982,1.2065266474745262
1.168229674622306,1.1319976139486159,1.150113644285461
1.11873082141731,1.0824367809657274,1.1005838011915188
