r0_max,r0_min,r0_aprox
3.157345044990077,3.157264415646863,3.15730473031847
2.8838592612637215,2.883762056529739,2.8838106588967305
2.706815591512033,2.706697083163432,2.7067563373377324
2.3127395750310296,2.312613929725647,2.312676752378338
2.221814293176368,2.2216664339489505,2.221740363562659
2.153512789561029,2.1533390546514433,2.153425922106236
2.107854335733971,2.1076497918121184,2.1077520637730447
2.0947316763248436,2.0944881790171843,2.094609927671014
2.064232772536603,2.0639469217959645,2.064089847166284
2.007057427611488,2.0067289869094433,2.0068932072604655
1.939363213058323,1.9389915579127823,1.9391773854855527
1.8483926591257147,1.8479824793200126,1.8481875692228638
1.7531382692646562,1.752692962900734,1.752915616082695
1.6462076529498288,1.6457349705401483,1.6459713117449886
1.522078069548957,1.5215907374614468,1.5218344035052018
1.3962814006475863,1.3957895440787351,1.3960354723631607
1.2780933244559751,1.2776040478100905,1.2778486861330327
1.1642625217740457,1.16378365665344,1.1640230892137429
1.066965441503783,1.0664984816823264,1.0667319615930548
0.9724355360280083,0.9719866875748666,0.9722111118014374
0.882292238082671,0.8818661623555089,0.8820792002190899
0.8280877525146874,0.8276716532580417,0.8278797028863645
0.8074597842401019,0.8070390532994918,0.8072494187697968
0.8158156431692284,0.8153756361229103,0.8155956396460693
0.8520680698596985,0.8515925646639264,0.8518303172618125
0.9109102057655128,0.9103838663361571,0.910647036050835
1.0023819615450973,1.0017809719566249,1.002081466750861
1.143382530030712,1.1426680675556882,1.1430252987932001
1.256810579673447,1.2559889847297594,1.256399782201603
1.3324517099849018,1.3315379394068507,1.3319948246958764
1.3780487990582546,1.3770555167613632,1.377552157909809
1.400376057140224,1.399313922116284,1.3998449896282539
1.4015915695646144,1.4004725317490507,1.4010320506568326
1.3834865903461562,1.3823243890861925,1.3829054897161743
1.314218033891364,1.3130596545232576,1.3136388442073108
1.2623669404652813,1.2612022066249233,1.2617845735451023
1.235233448146648,1.2340422263482087,1.2346378372474285
1.2334340531014232,1.2321914771973699,1.2328127651493965
1.2540219966991857,1.2527018021658152,1.2533618994325004
1.2977220823031408,1.296292347843833,1.2970072150734868
1.3583865091186154,1.356816683324623,1.357601596221619
1.4693393415550289,1.4675496030149953,1.468444472285012
1.5750083591969655,1.5729754066814334,1.5739918829391994
1.6642999011936392,1.6620108320639677,1.6631553666288035
1.7271380947664894,1.7245938401563023,1.7258659674613959
1.7685935956490844,1.7657901560406406,1.7671918758448624
1.7893684597937327,1.7863043178876934,1.787836388840713
1.7918027701999248,1.7884778661910206,1.7901403181954727
1.759501748664349,1.7559602285756162,1.7577309886199826
1.715768824300024,1.71202340837714,1.713896116338582
1.6636246334801443,1.6596908577235698,1.661657745601857
1.6116717526618625,1.60755104792932,1.6096114002955912
1.5599686602316933,1.5556656562863902,1.5578171582590419
1.5091724512592677,1.5046930542782577,1.5069327527687628
1.465576434452636,1.4609075839475918,1.463242009200114
1.446634139428695,1.4416947400059406,1.444164439717318
1.4394168674242986,1.4341535872976148,1.4367852273609567
1.449683977741064,1.444006535347197,1.4468452565441305
1.4729056615400542,1.466721705271134,1.4698136834055942
1.5000170947471407,1.4932568100094334,1.496636952378287
1.532471653412058,1.5250446677133631,1.5287581605627105
1.5616809377775547,1.5535272673190454,1.5576041025483
1.5683280049427113,1.5595002326835892,1.5639141188131502
1.5698366073779189,1.5603062059517017,1.5650714066648104
1.5612884534931317,1.5510671159010305,1.556177784697081
1.538051671748875,1.5272054105339072,1.5326285411413911
1.5137914610265852,1.5023080204933654,1.5080497407599753
1.4864462949743331,1.4743370515366916,1.4803916732555122
1.4600656648875154,1.447315326170103,1.4536904955288092
1.4501446999634446,1.4365834366426258,1.443364068303035
1.4417767594225044,1.427352083014007,1.4345644212182558
1.4330677214380472,1.4177443092176045,1.4254060153278258
1.4327740323791638,1.4164098309189161,1.42459193164904
1.4313899246404016,1.4139383808819048,1.4226641527611532
1.4290345711201138,1.410448389563519,1.4197414803418162
1.4231857686407738,1.4034562815974962,1.413321025119135
1.4110742011621116,1.3902484954009995,1.4006613482815555
1.396130403262768,1.3742235103755016,1.3851769568191348
1.3899681296834554,1.3668023929976987,1.378385261340577
1.3928660136154813,1.3682219426148179,1.3805439781151496
1.4064514132265105,1.3800328988284685,1.3932421560274895
1.4334562356698535,1.4048482431235092,1.4191522393966813
1.4774457150539313,1.4460625459323813,1.4617541304931563
1.5227741699114863,1.488275874282403,1.5055250220969447
1.5704702823415657,1.5324318616951782,1.5514510720183718
1.6068053645011613,1.5651083724099633,1.5859568684555623
1.6223512564041167,1.5771900038934497,1.5997706301487833
1.5992224421931862,1.5515045287014684,1.5753634854473273
1.5667357089338108,1.5166998353310976,1.5417177721324542
1.5170649374877976,1.4653427278779718,1.4912038326828847
1.3546622633642507,1.3057687495221963,1.3302155064432235
1.3222967562190615,1.2719074894360451,1.2971021228275532
1.2809332625402772,1.2295553415431566,1.2552443020417168
