r0_max,r0_min,r0_aprox
2.956475776946231,2.956310732332911,2.956393254639571
2.6193622584825227,2.6191786967379738,2.6192704776102484
2.373362578686699,2.373158309742691,2.3732604442146954
1.8091991574272255,1.8090185782492112,1.8091088678382183
1.6276344809087226,1.6274499607397874,1.627542220824255
1.4744033713487015,1.4742168310472277,1.4743101011979647
1.364811802112495,1.3646216179983517,1.3647167100554234
1.3512746272644194,1.351068279267535,1.351171453265977
1.3486304222808245,1.3484055770554757,1.3485179996681502
1.358614649513207,1.3583679453289685,1.3584912974210877
1.3698388232355363,1.3695684322270893,1.3697036277313128
1.377640012570726,1.3773449655211816,1.3774924890459537
1.3746044353851212,1.3742857525695362,1.3744450939773287
1.35152249922421,1.3511844777817528,1.3513534885029814
1.3112962721097454,1.3109440128465724,1.311120142478159
1.2970037954679552,1.2966305752769378,1.2968171853724466
1.2805570993227686,1.280163450875701,1.280360275099235
1.2642333709414026,1.263819278009103,1.2640263244752528
1.2492773303011608,1.2488423767352037,1.2490598535181823
1.2427936795353212,1.2423345971331166,1.242564138334219
1.2513090534686917,1.2508191050182578,1.2510640792434748
1.276052402448292,1.275522783900043,1.2757875931741673
1.276147470357471,1.2755866252225778,1.2758670477900242
1.2882428741679313,1.2876436015947637,1.2879432378813473
1.308833888107854,1.3081893204431605,1.3085116042755072
1.3305149625840904,1.3298210252039042,1.3301679938939972
1.353516136148366,1.3527680851230959,1.3531421106357309
1.353946377113118,1.3531537574681602,1.353550067290639
1.3310056951439388,1.3301815931196839,1.3305936441318114
1.3150163553525782,1.3141563026063943,1.3145863289794861
1.2877992324933853,1.2869111738680772,1.2873552031807312
1.258154382110218,1.2572414171049997,1.2576978996076087
1.2290654791142652,1.2281289238698032,1.2285972014920343
1.1813985402169414,1.1804559443519604,1.1809272422844508
1.1456704758064915,1.1447157282169578,1.1451931020117248
1.113512819774742,1.1125458538758213,1.1130293368252815
1.0699918605374477,1.069026314602474,1.0695090875699609
1.021061679966452,1.020107076147868,1.0205843780571602
0.9527767871283993,0.9518573027701765,0.9523170449492879
0.8725548015431781,0.8716890757415082,0.8721219386423431
0.8179319077377735,0.8171001079775246,0.8175160078576491
0.7737328706775979,0.7729284421326796,0.7733306564051388
0.7670209710629159,0.76620679640874,0.766613883735828
0.8183053161346897,0.817418145586431,0.8178617308605604
0.9275130641114864,0.9264838987862111,0.9269984814488488
1.112436702314774,1.1111678724259624,1.1118022873703683
1.3288061762812289,1.3272390204238174,1.3280225983525231
1.5214662437742907,1.5195990246802111,1.520532634227251
1.6730421223529262,1.6708917012995597,1.6719669118262428
1.7755022264631424,1.7730974256336878,1.774299826048415
1.8259056834315714,1.8232860250418836,1.8245958542367275
1.8385389675400294,1.835732941902406,1.8371359547212176
1.8170760821728176,1.8141174252300036,1.8155967537014106
1.7883229287443414,1.7852094442451028,1.786766186494722
1.7615631209736682,1.7582774474793885,1.7599202842265282
1.7416490833235774,1.7381621784140444,1.7399056308688108
1.7161466701681607,1.7124538850218491,1.714300277595005
1.6935834842454973,1.6896624536114069,1.691622968928452
1.6776915182945085,1.6735075741532084,1.6755995462238584
1.6682453839679363,1.6637585274022184,1.6660019556850774
1.6563225038844016,1.6515138620827572,1.6539181829835794
1.6404082429336948,1.6352651422686915,1.6378366926011931
1.6186786318312147,1.6131985545915541,1.6159385932113843
1.6003205019905762,1.594471054328657,1.5973957781596166
1.5765510192463443,1.5703337491410259,1.573442384193685
1.5427979343654918,1.5362434577082997,1.5395206960368957
1.503126620724395,1.496261412097287,1.499694016410841
1.4624589213808705,1.4552953969545221,1.4588771591676963
1.4193233509667558,1.4118878284346716,1.4156055897007138
1.3786141310571283,1.370911485142998,1.3747628081000631
1.3398090648156251,1.3318479525732072,1.3358285086944162
1.309948264427249,1.3016907885844298,1.3058195265058394
1.2943210477206262,1.2856808563706366,1.2900009520456313
1.2858304255134982,1.276753489990039,1.2812919577517685
1.28452960517133,1.2749504264199405,1.2797400157956353
1.2964160109171128,1.2862063201767238,1.2913111655469183
1.3158019558751919,1.304857445304458,1.310329700589825
1.3393945003114875,1.3276226367730248,1.333508568542256
1.3648011550435801,1.352118019191314,1.358459587117447
1.3884901891016261,1.3748369271931766,1.3816635581474013
1.4216975984054319,1.4068858595961344,1.4142917290007833
1.4515470833230473,1.4355030221282856,1.4435250527256664
1.4760452803252062,1.4587149960566113,1.4673801381909088
1.4957610910476187,1.4770850675671265,1.4864230793073725
1.5105311907504901,1.4904542710508881,1.5004927309006892
1.5234325895931273,1.5018576481625892,1.5126451188778582
1.5335352521556376,1.510374627667527,1.5219549399115824
1.5262703993128945,1.5016882036292671,1.513979301471081
1.5180878227874524,1.4920167275109306,1.5050522751491915
1.5038937048271943,1.4763691204688854,1.4901314126480398
1.4828534736542793,1.4539593499534835,1.4684064118038815
1.4442747880740305,1.4143730147999705,1.4293239014370005
1.4020215664441473,1.3712534585560214,1.3866375125000845
1.3547076697864298,1.3232827967825278,1.3389952332844788
1.2438569425855368,1.2135364671292932,1.228696704857415
1.2160503761831476,1.18497447934084,1.2005124277619938
1.1853828595399067,1.1537048776236316,1.1695438685817692
