r0_max,r0_min,r0_aprox
1.0000123375116918,1.00000616871779,1.0000092531147409
7.122826186899234,7.12263757825141,7.122731882575322
3.5977091136369515,3.597555848990883,3.5976324813139176
3.521480158808527,3.521244265284186,3.5213622120463564
2.86389136336075,2.8636226751081386,2.8637570192344444
1.2978954916186258,1.2977572548970384,1.2978263732578321
3.6327611457625704,3.6321699503700366,3.6324655480663033
3.464748697216211,3.4639012349693274,3.4643249660927693
3.030306313808143,3.0292621446756467,3.029784229241895
3.1148552672097565,3.1133275057600613,3.114091386484909
2.1054961624948554,2.1042178939034453,2.1048570281991505
2.32948358038856,2.3277002206659194,2.3285919005272397
2.676399842990729,2.6737149240453886,2.675057383518059
2.316669416678268,2.313761775156191,2.3152155959172296
3.0812920946543367,3.0759712214177277,3.0786316580360324
2.262828573311333,2.2579702943475115,2.260399433829422
1.8765742541332957,1.8718010283261628,1.8741876412297294
2.1672865571906184,2.160590110793019,2.163938333991819
1.848869301549374,1.8421810754289878,1.845525188489181
2.0391025581532314,2.030341601870255,2.0347220800117434
1.781783325418425,1.772944098630838,1.7773637120246315
1.4897400962755656,1.4814633157209287,1.4856017059982471
1.342901853262152,1.3346861277828133,1.3387939905224826
1.462845310766456,1.4529410332296677,1.457893171998062
1.361340539537807,1.351255156715573,1.35629784812669
1.2658346196861598,1.2556792463306081,1.260756933008384
0.9432154596129391,0.9352209264149614,0.9392181930139503
0.8347048595748553,0.8273035137429287,0.831004186658892
1.4198364924694773,1.4062473114025207,1.413041901935999
1.335746573878073,1.3220376903958906,1.3288921321369818
0.9170260515188883,0.9071848582539713,0.9121054548864298
1.3831131987767935,1.3672423526272017,1.3751777757019976
1.0684778613466892,1.0556002030248386,1.0620390321857638
1.2608334964914052,1.244749771903424,1.2527916341974146
2.0398395593668335,2.0111257619422265,2.02548266065453
1.3235470234926165,1.30373496307549,1.3136409932840531
1.248136969079808,1.2283716269600526,1.2382542980199305
1.6791151549003516,1.6503804547113,1.6647478048058257
1.248449762837804,1.2258643713893762,1.23715706711359
1.4093252509937186,1.3821927219916983,1.3957589864927085
2.2317950138227785,2.1839508719892704,2.2078729429060244
1.0892139250807242,1.0646942043411463,1.0769540647109352
1.4250333059536444,1.3908469545294873,1.407940130241566
1.9228013652748257,1.8723410604398572,1.8975712128573414
1.0669965533133345,1.0376580263721524,1.0523272898427436
1.6980059968770433,1.647623627041432,1.6728148119592376
1.932575339194941,1.869839953674163,1.901207646434552
1.157852160243589,1.1183058976249598,1.1380790289342744
1.4974080320188528,1.4427984171340615,1.4701032245764571
1.8622965268752427,1.788424199551626,1.8253603632134343
1.1068672357664928,1.0608491879115594,1.083858211839026
1.5384237416762716,1.4701424366146765,1.5042830891454742
1.4551405972380267,1.3865068226433284,1.4208237099406775
1.010253510158074,0.9606733732234016,0.9854634416907379
1.7644162049495065,1.6714216853618225,1.7179189451556645
1.5772626784480783,1.4887057802945463,1.5329842293713123
1.1379644688293138,1.0712412692325812,1.1046028690309475
1.676372532708571,1.571506932370295,1.6239397325394331
1.4109853418040408,1.3179045299239933,1.3644449358640172
1.40843121728903,1.310566201982331,1.3594987096356805
2.1144891911362125,1.9549963641679189,2.034742777652066
1.8011191653434966,1.6554158072851415,1.728267486314319
1.50986603831492,1.3805310179422445,1.4451985281285822
2.007148762274253,1.821241913123312,1.9141953376987826
1.8307255016107724,1.6486736281313843,1.7396995648710782
1.6579262937940384,1.4823164161946247,1.5701213549943316
1.9341139892182966,1.7134923269723528,1.8238031580953247
2.17449810818227,1.9044852853581553,2.0394916967702126
1.5517928209094425,1.3476003807834036,1.4496966008464232
1.6369477611531322,1.4083502309313618,1.5226489960422471
2.430676886854691,2.058812625817028,2.2447447563358596
1.8934448842765268,1.5830790876790373,1.7382619859777821
1.6617519256037439,1.3730770438756161,1.51741448473968
2.419045691659342,1.9612506900909752,2.1901481908751586
1.8620457806009558,1.4866888602572608,1.6743673204291083
2.209293420184431,1.7298845410975936,1.9695889806410123
2.8241461219907444,2.1502205488072548,2.4871833353989996
1.8287353468240308,1.3664277259814936,1.5975815364027621
2.03889891837932,1.4907757040525214,1.7648373112159206
2.2573138117535634,1.6094666889804317,1.9333902503669975
3.0695541640212323,2.1076744881852174,2.588614326103225
2.1603996933526863,1.4431484093024174,1.801774051327552
2.546567525713849,1.6445568237517523,2.095562174732801
3.0044716161508673,1.8596518542951626,2.432061735223015
1.7657412073902696,1.0661133607680586,1.4159272840791641
3.81462608080148,2.1743583830027693,2.9944922319021243
3.6198656460788334,1.9458609363204349,2.782863291199634
1.872764388764932,0.9769130756821978,1.4248387322235647
4.34256551031949,2.1060206452635883,3.2242930777915393
4.727288534670149,2.1056977466906557,3.4164931406804024
3.1504346647977775,1.3246844012622123,2.237559533029995
5.418287027436455,2.0565947552013597,3.7374408913189074
8.378824728006977,2.680320297380243,5.52957251269361
4.812815945322434,1.389209272677732,3.101012609000083
