r0_max,r0_min,r0_aprox
4.571431279514857,4.571429925471314,4.571430602493086
5.285721215478997,5.285717750594369,5.285719483036683
3.9411852277492194,3.9411808491638625,3.9411830384565407
3.645515624223498,3.64550913485152,3.645512379537509
3.0676849564273545,3.0676770646595406,3.0676810105434473
1.830576161589816,1.8305704728038061,1.830573317196811
3.188968484774726,3.188954288407116,3.188961386590921
3.7581858112965727,3.7581593835388256,3.7581725974176994
2.759114506866757,2.7590881700263337,2.7591013384465453
2.8254703020474703,2.8254335632444496,2.8254519326459597
2.479000990779045,2.478959273793871,2.478980132286458
3.4568199509824002,3.456733672759814,3.456776811871107
2.435326386391096,2.435248146142232,2.435287266266664
2.6397754705080176,2.6396640396506124,2.639719755079315
3.2237767959396977,3.2235830641994565,3.223679930069577
2.791084369137907,2.790858970775739,2.790971669956823
3.105626259725799,3.105274229860404,3.1054502447931016
2.705520600961217,2.7051130145166917,2.7053168077389547
2.8630502732927825,2.8624661143004078,2.862758193796595
2.6468416372202257,2.6461318677092738,2.6464867524647495
2.4532476580485376,2.45240681197949,2.4528272350140137
2.4355417343475523,2.4344813216410444,2.4350115279942983
2.394197421802932,2.3928842191730455,2.3935408204879884
2.2925556266048495,2.290995198193835,2.291775412399342
2.1047784014405226,2.10304385817542,2.1039111298079716
2.027975377689713,2.025976933988068,2.0269761558388906
1.799157461818322,1.7970947261193448,1.7981260939688335
2.14231756896495,2.1393728359378983,2.140845202451424
1.9769743829087143,1.9737754458596135,1.975374914384164
1.8054407661088705,1.8020672862631009,1.8037540261859857
1.8788089620798143,1.8747408636225908,1.8767749128512026
1.7506047118030539,1.7462740702656796,1.7484393910343667
1.7481858480007793,1.743260466514932,1.7457231572578555
1.8373775784033062,1.8314506522247307,1.8344141153140185
1.848370671894954,1.8415486017328628,1.8449596368139085
1.7139900044983136,1.706844418203433,1.7104172113508733
1.7704675539477783,1.7621090308509793,1.7662882923993788
1.719089199627987,1.709951441817412,1.7145203207226993
1.5940358253510045,1.5846072944928773,1.5893215599219408
1.6418088502255581,1.630987823860183,1.6363983370428705
1.6034780904827457,1.5917574555205487,1.5976177730016472
1.5399467505089088,1.5275451562208557,1.5337459533648823
1.6332899585511909,1.6187293298953649,1.6260096442232779
1.42445078759278,1.4106184430011386,1.4175346152969595
1.4801071234600034,1.4644285455610992,1.4722678345105513
1.5446470069512401,1.526753651912701,1.5357003294319704
1.3413051225558297,1.3245606224123607,1.3329328724840952
1.4253621973659347,1.4061277421894864,1.4157449697777107
1.4503390324198353,1.429185653243858,1.4397623428318467
1.3722552539860828,1.3507560639131118,1.3615056589495973
1.4521455518484014,1.427632781560129,1.4398891667042653
1.4432338150059385,1.4170303024315085,1.4301320587187236
1.3991672579971839,1.3719454660440766,1.3855563620206302
1.4019671549718073,1.3727728902444536,1.3873700226081305
1.4599918894816752,1.4273875680045003,1.4436897287430877
1.550963924362775,1.5136658346116474,1.5323148794872112
1.5106288197876219,1.4716119908335474,1.4911204053105847
1.609244977499101,1.5643904825739618,1.5868177300365314
1.5070615269772425,1.461989459550934,1.4845254932640883
1.527704801123988,1.4786628890931968,1.5031838451085924
1.5855666737719567,1.5307976378513524,1.5581821558116546
1.5997572731355083,1.5402734269835876,1.570015350059548
1.612459760827126,1.547898602096638,1.5801791814618822
1.6482895683051189,1.5771132291620744,1.6127013987335967
1.5928147808787085,1.5188717244718444,1.5558432526752766
1.5602828368574668,1.4825953635197187,1.5214391001885927
1.6854180509422425,1.5948997494067334,1.6401589001744878
1.538615360220959,1.4501806987075843,1.4943980294642716
1.5378901867875374,1.443398511986156,1.4906443493868466
1.6260760996445658,1.518923874503714,1.5724999870741398
1.6047578511064622,1.4915518712405138,1.5481548611734879
1.5889248107586242,1.4691353477623768,1.5290300792605005
1.6737291123556581,1.5384758207686968,1.6061024665621775
1.5626652648377675,1.4281219100952365,1.495393587466502
1.4698441373692621,1.3357490269314356,1.4027965821503487
1.720966318012615,1.5530074036988777,1.6369868608557463
1.7183990299105691,1.539151530141366,1.6287752800259676
1.688857979699542,1.50099008161564,1.594924030657591
1.77117021249121,1.5605557066236506,1.6658629595574304
1.727786476893423,1.5087816931123312,1.6182840850028772
1.7284432115647221,1.4951997014712066,1.6118214565179643
1.8719495562446884,1.6018164723139894,1.7368830142793388
1.8460154217421794,1.5617524736763921,1.7038839477092858
1.7979552496496303,1.5034737534491254,1.6507145015493778
1.9507657455863439,1.6094904474967016,1.7801280965415227
1.9295680875589978,1.5697975232912837,1.7496828054251408
1.9776594203929132,1.5846302835804857,1.7811448519866995
2.0905805588748523,1.646724682325806,1.868652620600329
1.891959138687936,1.4664801096951963,1.6792196241915662
1.915813584842914,1.4601080102070887,1.6879607975250015
2.349292401502479,1.7513519849501071,2.050322193226293
2.2220755081718706,1.6204232549701283,1.9212493815709994
2.2534876582499033,1.6052875986164328,1.929387628433168
2.452266875416929,1.7004948348613347,2.076380855139132
2.2546460078489283,1.5238344967055553,1.8892402522772418
2.424709629774638,1.592442418882356,2.008576024328497
2.7699293863084478,1.7574317666813746,2.2636805764949113
2.834505326375131,1.732803997627143,2.283654662001137
2.790571480459026,1.64224374477867,2.216407612618848
3.048158375270517,1.7177684950372927,2.3829634351539046
3.06691339302764,1.6520385539290878,2.359475973478364
3.2277654102232742,1.6555022620808988,2.4416338361520866
3.5065916738187815,1.702281432038512,2.6044365529286466
3.5591702397310216,1.6316707654077238,2.5954205025693726
4.033808166025135,1.7299949046567988,2.8819015353409667
4.354838604826506,1.7345534974112522,3.044696051118879
4.362584994380661,1.61153320428239,2.9870590993315256
5.725592294376326,1.9110253741939367,3.8183088342851312
6.113451712539413,1.825648144472289,3.9695499285058506
5.985891792051,1.601158327053271,3.7935250595521355
