r0_max,r0_min,r0_aprox
3.115558418162598,3.115122521794692,3.115340469978645
2.7836220696313982,2.783109154659341,2.78336561214537
2.5330331998673365,2.5324363179866394,2.532734758926988
2.034456139995054,2.03387859197907,2.034167365987062
1.8507622592810136,1.850144668078499,1.8504534636797563
1.6932216678820795,1.6925712069533638,1.6928964374177218
1.568138642646576,1.567456633873436,1.5677976382600058
1.530055943151135,1.5293086616681149,1.5296823024096249
1.5425895650722237,1.5417461657339322,1.542167865403078
1.5998677918574593,1.598887429612149,1.5993776107348041
1.6774136952567924,1.676257557673901,1.6768356264653468
1.7546571420691395,1.7532909143054802,1.7539740281873097
1.8161394794495014,1.81453576664906,1.8153376230492806
1.8506577439584309,1.8488001785614332,1.849728961259932
1.837821830303076,1.8357277623736064,1.8367747963383412
1.798791321417282,1.7964729386992304,1.7976321300582563
1.7267673197438227,1.724266232474451,1.7255167761091368
1.6400817337729923,1.6374333976325133,1.6387575657027527
1.554490137878267,1.551714535046449,1.553102336462358
1.4808173123255002,1.4779151846048935,1.4793662484651968
1.423475871526815,1.4204328521325584,1.4219543618296866
1.3982553300649645,1.3950076710500041,1.3966315005574843
1.389717881218576,1.3862201871665443,1.3879690341925601
1.4119643660350043,1.4081153989583275,1.4100398824966658
1.4614995573103424,1.457177786249395,1.4593386717798689
1.513167818245094,1.5083037367698702,1.5107357775074821
1.55520025197408,1.5497556628172153,1.5524779573956478
1.584637571570521,1.5785872287496439,1.5816124001600824
1.6033069826330562,1.5966244319414373,1.5999657072872466
1.6177816771452744,1.6104150522811271,1.6140983647132008
1.6235929554507504,1.6155132643762058,1.6195531099134781
1.6072288980567864,1.5984972712882155,1.602863084672501
1.5862944665376566,1.5769005393775708,1.5815975029576137
1.5592285564859059,1.549183937509223,1.5542062469975644
1.5238725485614024,1.5132224640321112,1.5185475062967568
1.483967553615538,1.4727516163054526,1.4783595849604954
1.4428905535630085,1.4311366404055277,1.4370135969842681
1.4026186926550923,1.3903462853055828,1.3964824889803376
1.3878682449275797,1.3748518316706761,1.3813600382991278
1.3943581907854135,1.3803520250015504,1.387355107893482
1.4301133684752374,1.414713075321266,1.4224132218982517
1.499355239872179,1.4819925987173215,1.4906739192947502
1.5634173842865902,1.5438852573384452,1.5536513208125178
1.618219937442305,1.5963399853562783,1.6072799613992916
1.6586811589529746,1.6343436828247406,1.6465124208888575
1.6672345040565477,1.640659821177665,1.6539471626171065
1.646361115648392,1.6178747697196338,1.632117942684013
1.596278948288738,1.5663777980806084,1.5813283731846732
1.5134031241084296,1.4828648926277974,1.4981340083681136
1.4392822754630015,1.4081487941304953,1.4237155347967483
1.3727848042790072,1.3411011627248877,1.3569429835019475
1.3214298698001683,1.2890199387949717,1.30522490429757
1.288452605786032,1.2549756869145385,1.2717141463502852
1.2802464791425454,1.2450744144556922,1.262660446799119
1.2944700601908243,1.256894114132086,1.2756820871614551
1.3376387625335298,1.2965800019838412,1.3171093822586855
1.3739879412162068,1.3293627759535065,1.3516753585848567
1.3970229196816448,1.3490040037557214,1.373013461718683
1.3893401234536906,1.3388577552429628,1.3640989393483267
1.361305500689496,1.3091244716747694,1.3352149861821327
1.297831883488387,1.2455442046809322,1.2716880440846596
1.2238479415236887,1.1722425793311704,1.1980452604274294
1.1368961076663227,1.0869623477525756,1.111929227709449
1.0602502369997053,1.011955714888763,1.0361029759442342
1.0083204012945406,0.960847074449165,0.9845837378718527
1.0167753726939004,0.9673508224462595,0.9920630975700799
1.089913208266791,1.0351529139404543,1.0625330611036228
1.2587155295217538,1.1930550670281963,1.225885298274975
1.4372512063931928,1.3589925419534312,1.3981218741733121
1.6022432335149277,1.5106604588708568,1.5564518461928922
1.7266921505079735,1.6225553613639163,1.674623755935945
1.7995633974640675,1.6846019270909318,1.7420826622774996
1.8060373976799526,1.6836230280460402,1.7448302128629964
1.7473849375895347,1.6218515268505966,1.6846182322200658
1.6185720160567347,1.4958567459648813,1.557214381010808
1.4839965029664164,1.3658678663037225,1.4249321846350695
1.3490017636450107,1.2368851499750817,1.2929434568100462
1.2198714983085144,1.1146028387513565,1.1672371685299354
1.0969249980481492,0.9991617348941743,1.0480433664711617
0.992292625107808,0.9013752802223459,0.946833952665077
0.9271417229020584,0.8400977161572243,0.8836197195296414
0.9186910838516921,0.8304506496335395,0.8745708667426157
0.9393255816779218,0.8470883283228717,0.8932069550003967
0.9861002955615383,0.8871091512387342,0.9366047234001362
1.0470128268404084,0.9395215771385483,0.9932672019894784
1.1263460934471101,1.007984905214163,1.0671654993306365
1.209084555020983,1.0789021411486006,1.1439933480847917
1.2860272957802246,1.1440107671093924,1.2150190314448084
1.3501859301517483,1.1971331805522294,1.2736595553519887
1.3912054242540093,1.2292512371993545,1.310228330726682
1.4123326078221397,1.243471958257337,1.3279022830397382
1.4275927853376078,1.2522934066429339,1.3399430959902707
1.4220348105310612,1.2427760849960867,1.3324054477635738
1.3898525566213493,1.210175159209844,1.3000138579155966
1.386813476377873,1.203037741954258,1.2949256091660655
1.3696584337422002,1.183752883093636,1.2767056584179182
