r0_max,r0_min,r0_aprox
3.054065180655786,3.053500079948905,3.0537826303023454
2.753089132956902,2.7524343867279915,2.7527617598424468
2.5327044530001235,2.531945560543985,2.532325006772054
2.034156852883613,2.0334292850625095,2.0337930689730612
1.8985886884802556,1.8977919933313117,1.8981903409057836
1.7795798646083898,1.7787171469100072,1.7791485057591985
1.6781366093005312,1.6772091682498935,1.6776728887752124
1.621840769095083,1.6208279442195006,1.6213343566572918
1.5753469158112385,1.574243624814021,1.5747952703126298
1.5399553874299867,1.5387533981470543,1.5393543927885205
1.5374839212825662,1.5361508111487174,1.536817366215642
1.5462817154839898,1.544795322078615,1.5455385187813024
1.5901184849116805,1.5884221392045732,1.5892703120581269
1.652414046478889,1.6504519312943695,1.6514329888866293
1.7353163364706274,1.733010923789033,1.7341636301298302
1.8340123376090682,1.8312664241766776,1.832639380892873
1.9338035251596146,1.9305129410399735,1.932158233099794
1.9807454121333379,1.9768948844616414,1.9788201482974896
2.0071972526377673,2.0027222641044915,2.0049597583711294
1.993630826528018,1.98853053118388,1.991080678855949
1.950362505329212,1.9446505687920035,1.9475065370606077
1.8791110547320975,1.8728447116555924,1.875977883193845
1.7895400600918272,1.782796009998676,1.7861680350452516
1.680205498728423,1.6731186813292465,1.6766620900288347
1.586666744193113,1.5792427841436592,1.582954764168386
1.4862735130549296,1.478631951612315,1.4824527323336223
1.401682374536595,1.3938294798802833,1.397755927208439
1.3486525722369003,1.3404693050503793,1.3445609386436397
1.3323423627759872,1.323617436884709,1.327979899830348
1.342148715586113,1.3326786814654743,1.3374136985257936
1.3923215109616627,1.3817245807502883,1.3870230458559756
1.4610614231959331,1.449034809681622,1.4550481164387774
1.5569666636815498,1.5430389145867984,1.550002789134174
1.6498122527786472,1.633687694929781,1.641749973854214
1.7126163096012375,1.694251923195441,1.703434116398339
1.7453392090794144,1.7247506425481058,1.7350449258137601
1.759645239813111,1.736772480869134,1.7482088603411226
1.742245064121899,1.7173021781781088,1.7297736211500039
1.6986695411728607,1.6719508819789308,1.6853102115758958
1.63047236590985,1.602422167678293,1.6164472667940715
1.5493114349470485,1.520326138952807,1.534818786949928
1.4651073370484458,1.4354866846492311,1.4502970108488384
1.380225295554144,1.350266372123866,1.365245833839005
1.2908915411189203,1.2610142104482143,1.2759528757835672
1.2150312115318695,1.1852271469260744,1.200129179228972
1.162078909671132,1.132012111281238,1.147045510476185
1.132200739738741,1.1014095564964075,1.1168051481175743
1.1243272551360495,1.0922607079207893,1.1082939815284194
1.14233156195167,1.1081975734894354,1.1252645677205528
1.1786008865758055,1.1417040259720734,1.1601524562739396
1.2326247732980067,1.1921599084625216,1.2123923408802642
1.282174034901078,1.237994804434126,1.260084419667602
1.3111122372239699,1.2636840701350416,1.2873981536795056
1.3230002043382487,1.2727746340298451,1.2978874191840468
1.327391236432184,1.2745385884015386,1.3009649124168612
1.3142971491572957,1.2594815284060246,1.28688933878166
1.2989333331988973,1.2422659352095216,1.2705996342042094
1.2864301203502562,1.2278027358651218,1.257116428107689
1.2926300290035297,1.231127439078317,1.2618787340409234
1.3314743621354095,1.2652922329351195,1.2983832975352645
1.4030407671876721,1.3300380687983395,1.366539417993006
1.4844232824247112,1.4033578938169473,1.4438905881208293
1.585845100771484,1.4946064620582824,1.5402257814148832
1.6895691315232444,1.586714482077077,1.6381418068001607
1.7843179786162646,1.6688583889809587,1.7265881837986117
1.8573311485187567,1.7290469003217253,1.7931890244202409
1.905697676588629,1.7647127659357669,1.835205221262198
1.925804384851819,1.7728425884579724,1.8493234866548955
1.9315333004709223,1.766565092254575,1.8490491963627487
1.9116893535739734,1.7361008558945128,1.823895104734243
1.8665835633521937,1.6824735235444206,1.7745285434483071
1.7978585346204894,1.6079994821289407,1.702929008374715
1.7101018186950885,1.5175848753239747,1.6138433470095315
1.5979241185845432,1.4072492682838758,1.5025866934342096
1.464478759176173,1.2804998969099755,1.3724893280430743
1.3065559173273296,1.1350743880901484,1.220815152708739
1.1352291957527247,0.9807979590444407,1.0580135773985826
0.9646267494673355,0.8296239787468873,0.8971253641071114
0.8059605625972182,0.6906641908328175,0.7483123767150178
0.6743794230577997,0.5762703933227159,0.6253249081902579
0.606282886086143,0.5168531065844987,0.5615679963353208
0.6237914233294226,0.5305713547370088,0.5771813890332157
0.7406485343584575,0.628365847442039,0.6845071909002483
0.9545459752837437,0.8072903115768619,0.8809181434303028
1.2187680270966947,1.0266722779100514,1.1227201525033732
1.4503351123244332,1.2159372786077645,1.333136195466099
1.6604238184695888,1.3842778460533192,1.5223508322614538
1.7990498240596429,1.4903583473514659,1.6447040857055544
1.683248195927944,1.385920069417441,1.5345841326726926
1.7381349416176142,1.4217968782883623,1.5799659099529881
1.7436908294092852,1.4167281788620876,1.5802095041356865
