r0_max,r0_min,r0_aprox
1.0000107662453572,1.000005383093698,1.0000080746695277
4.571507505061314,4.571468037904214,4.571487771482764
3.3810351409480797,3.380993760443779,3.3810144506959294
3.857290164313153,3.857216509321589,3.8572533368173714
2.1905803163757174,2.1905282521885563,2.190554284282137
4.247096182657982,4.246924707782663,4.247010445220322
2.09911131506991,2.0990062017221987,2.0990587583960543
2.9845398492733146,2.984333402420778,2.9844366258470463
4.66917292638508,4.668563217562918,4.668868071973999
1.6973913088104204,1.6971276692120765,1.6972594890112485
2.4015151525339418,2.4010375933644714,2.401276372949207
3.4745781940877736,3.473552530630572,3.474065362359173
1.8129638340020673,1.812325848415767,1.8126448412089171
2.270346904873363,2.2693519217817424,2.2698494133275524
2.5670194394018098,2.5655735564383506,2.56629649792008
1.790864192854414,1.7896799223394741,1.790272057596944
1.712728399206489,1.7114174994479185,1.7120729493272038
2.3859075028557832,2.3836524306543803,2.3847799667550817
1.5335339847131142,1.5318931237489428,1.5327135542310284
1.7576664675913627,1.7555046853940142,1.7565855764926885
2.2124411971387827,2.2091842712205763,2.2108127341796795
1.6200567296835762,1.6173574909561155,1.6187071103198458
1.6783687116775345,1.675199889636768,1.6767843006571512
2.0293217106566175,2.024855127500876,2.027088419078747
1.7466147815375663,1.7422457216637228,1.7444302516006447
1.69042458146702,1.6856527972907802,1.6880386893789001
1.9518857502017593,1.945541990294604,1.9487138702481817
1.8619240950724978,1.8550116895874798,1.8584678923299887
1.6037973384414679,1.5971467955357563,1.600472066988612
1.947979719134776,1.9387210123768763,1.9433503657558262
1.7835956287573573,1.7740095657584316,1.7788025972578945
1.613331230845884,1.6036708653595912,1.6085010481027378
1.8033195679512102,1.7911343215460134,1.7972269447486118
1.9334483892895107,1.9185584520698562,1.9260034206796834
2.2486730293210093,2.2283847103203707,2.2385288698206898
1.774840717739846,1.7567629238820923,1.7658018208109691
1.8892445390002244,1.8673486220073943,1.8782965805038092
2.1086924315970412,2.0803787118222097,2.0945355717096255
1.7842829201140131,1.7572346286865002,1.7707587744002566
1.945328117277272,1.9116514223928007,1.9284897698350365
2.0244651729528096,1.984194648976844,2.004329910964827
1.5374053805458756,1.5035967329643127,1.5205010567550943
1.5581052743230712,1.520287226450724,1.5391962503868974
1.9904722320747406,1.9355484341698155,1.963010333122278
1.4061348235831974,1.3638761907558477,1.3850055071695224
1.3812350411657062,1.3362448936007951,1.3587399673832508
1.54756021600921,1.4924996167926554,1.5200299164009325
1.2951183581701662,1.2456861455411068,1.2704022518556366
1.693535206271838,1.622685297344393,1.6581102518081154
1.5692501595603354,1.4979245415645814,1.5335873505624584
1.4024706941155072,1.3340134116125122,1.3682420528640096
1.3759623909006629,1.304107857312507,1.3400351241065849
1.6444281042183275,1.5513931951127589,1.5979106496655433
1.7039544810791465,1.5992846577902629,1.6516195694347047
1.663565508205286,1.5529661365352703,1.6082658223702782
1.7337328110279924,1.608658321208941,1.6711955661184668
1.6228544941762788,1.4966956387505426,1.5597750664634107
1.6247265707965988,1.4888266757813493,1.556776623288974
1.7180350035227139,1.5629283826502385,1.640481693086476
1.730108131089302,1.5616418999235644,1.6458750155064332
1.4777191727802421,1.324623786548006,1.4011714796641241
1.7367746083357427,1.5434331178634784,1.6401038630996105
1.743406168332798,1.5351078357310521,1.639257002031925
1.5710110823838024,1.371418769252847,1.4712149258183247
1.6697025240986838,1.4436485474178489,1.5566755357582664
1.6346535864263063,1.3996016006337386,1.5171275935300224
1.7073386787631397,1.4463394342789893,1.5768390565210644
1.8828767150875128,1.5753043419112958,1.7290905284994043
1.865601513817559,1.5406674896807582,1.7031345017491586
2.044057110860174,1.6625233519985434,1.8532902314293587
2.0802487987494467,1.6641834460567235,1.872216122403085
1.992650518690051,1.5676790400431,1.7801647793665754
2.056826828096251,1.5890117999342133,1.8229193140152322
2.282473898290423,1.7257479964718418,2.0041109473811325
2.330053717197538,1.7208622447493918,2.025457980973465
2.369016414856282,1.7058363868570874,2.0374264008566847
2.6118956318174664,1.8251641285792024,2.2185298801983344
2.2977118710948696,1.561973142621544,1.9298425068582068
2.497873336945917,1.6456606881239955,2.0717670125349565
2.604465742160358,1.6582324052710582,2.131349073715708
2.6950626044912442,1.6537555428263429,2.1744090736587935
3.2403027637151527,1.8967928381052448,2.5685478009101987
3.1784441414242592,1.7721554124781551,2.475299776951207
3.1496569798466543,1.6702533072374708,2.4099551435420627
4.207129877372083,2.077541975430749,3.142335926401416
4.113428155297065,1.887049403243197,3.000238779270131
4.395709006243941,1.8573670733635983,3.126538039803769
6.653499224611911,2.4597517126069723,4.556625468609441
7.051036484068135,2.239117272884693,4.645076878476414
9.11209497516289,2.352086001534644,5.732090488348767
13.903292218452087,2.587822637811537,8.245557428131812
23.426802470864114,2.5451536024037393,12.985978036633927
103.1548111435289,2.540498356631222,52.84765475008006
-36.97772017245465,2.716935365705666,-17.130392403374493
-15.47659427505889,2.9714686260911067,-6.252562824483892
-9.188254656984572,2.954013257538515,-3.1171206997230287
-6.685363656998533,3.1757622633145286,-1.754800696842002
-4.890177096622509,3.1341820998374597,-0.8779974983925245
-4.003072808228233,3.3400498564757966,-0.3315114758762183
-3.3988160828310785,3.6208003870681087,0.1109921521185151
-2.734392071147102,3.6002722086943577,0.4329400687736278
